,time_diff,close,volume,match_hr,match_min,match_sec,match_ms,time_in_ms
10433,173,1801100,1,9,18,15,443,33495443
10434,1,1801000,3,9,18,15,444,33495444
10435,0,1801000,4,9,18,15,444,33495444
10436,734,1801100,1,9,18,16,178,33496178
10437,72,1801100,1,9,18,16,250,33496250
10438,281,1801000,30,9,18,16,531,33496531
10439,1,1801000,1,9,18,16,532,33496532
10440,0,1801000,1,9,18,16,532,33496532
10441,0,1801000,1,9,18,16,532,33496532
10442,1,1801000,1,9,18,16,533,33496533
10443,0,1801000,1,9,18,16,533,33496533
10444,40,1800900,1,9,18,16,573,33496573
10445,0,1800900,1,9,18,16,573,33496573
10446,0,1800900,1,9,18,16,573,33496573
10447,0,1800900,1,9,18,16,573,33496573
10448,0,1800900,2,9,18,16,573,33496573
10449,684,1800900,7,9,18,17,257,33497257
10450,1,1800800,5,9,18,17,258,33497258
10451,1,1800800,4,9,18,17,259,33497259
10452,0,1800800,1,9,18,17,259,33497259
10453,0,1800800,1,9,18,17,259,33497259
10454,0,1800800,4,9,18,17,259,33497259
10455,0,1800800,1,9,18,17,259,33497259
10456,0,1800800,1,9,18,17,259,33497259
10457,0,1800800,1,9,18,17,259,33497259
10458,0,1800800,1,9,18,17,259,33497259
10459,0,1800800,2,9,18,17,259,33497259
10460,0,1800800,21,9,18,17,259,33497259
10461,4,1800800,1,9,18,17,263,33497263
10462,151,1800900,1,9,18,17,414,33497414
10463,131,1800800,1,9,18,17,545,33497545
10464,103,1800900,1,9,18,17,648,33497648
10465,409,1800900,1,9,18,18,57,33498057
10466,263,1800800,1,9,18,18,320,33498320
10467,397,1800900,1,9,18,18,717,33498717
10468,214,1800900,2,9,18,18,931,33498931
10470,71,1800900,2,9,18,19,2,33499002
10471,348,1801000,1,9,18,19,350,33499350
10472,300,1801100,1,9,18,19,650,33499650
10473,0,1801100,1,9,18,19,650,33499650
10474,548,1801100,2,9,18,20,198,33500198
10475,383,1801000,1,9,18,20,581,33500581
10476,883,1801000,1,9,18,21,464,33501464
10477,123,1800900,1,9,18,21,587,33501587
10478,694,1801100,2,9,18,22,281,33502281
10479,893,1801000,1,9,18,23,174,33503174
10480,0,1800900,1,9,18,23,174,33503174
10481,0,1800900,1,9,18,23,174,33503174
10482,1511,1801000,1,9,18,24,685,33504685
10483,598,1801000,1,9,18,25,283,33505283
10484,327,1801000,1,9,18,25,610,33505610
10485,898,1801000,1,9,18,26,508,33506508
10486,160,1801100,2,9,18,26,668,33506668
10487,0,1801100,3,9,18,26,668,33506668
10488,803,1801000,1,9,18,27,471,33507471
10489,1222,1801200,5,9,18,28,693,33508693
10490,0,1801200,3,9,18,28,693,33508693
10491,0,1801200,2,9,18,28,693,33508693
10492,3,1801200,5,9,18,28,696,33508696
10493,114,1801200,1,9,18,28,810,33508810
10494,620,1801300,1,9,18,29,430,33509430
10495,433,1801300,8,9,18,29,863,33509863
10496,181,1801300,1,9,18,30,44,33510044
10497,1115,1801300,1,9,18,31,159,33511159
10498,887,1801300,1,9,18,32,46,33512046
10499,922,1801300,1,9,18,32,968,33512968
10500,164,1801200,1,9,18,33,132,33513132
10501,1018,1801400,1,9,18,34,150,33514150
10502,78,1801400,1,9,18,34,228,33514228
10503,11,1801400,1,9,18,34,239,33514239
10504,599,1801400,1,9,18,34,838,33514838
10505,43,1801300,1,9,18,34,881,33514881
10506,82,1801400,1,9,18,34,963,33514963
10507,110,1801400,8,9,18,35,73,33515073
10508,1,1801400,1,9,18,35,74,33515074
10509,597,1801500,3,9,18,35,671,33515671
10510,4,1801500,22,9,18,35,675,33515675
10511,42,1801600,6,9,18,35,717,33515717
10512,188,1801500,1,9,18,35,905,33515905
10513,78,1801600,1,9,18,35,983,33515983
10514,766,1801600,1,9,18,36,749,33516749
10515,284,1801600,1,9,18,37,33,33517033
10516,125,1801600,1,9,18,37,158,33517158
10517,94,1801600,1,9,18,37,252,33517252
10518,395,1801600,1,9,18,37,647,33517647
10519,931,1801700,5,9,18,38,578,33518578
10520,265,1801700,2,9,18,38,843,33518843
10521,1119,1801800,1,9,18,39,962,33519962
10522,61,1801700,1,9,18,40,23,33520023
10523,1,1801700,4,9,18,40,24,33520024
10524,197,1801600,1,9,18,40,221,33520221
10525,43,1801700,1,9,18,40,264,33520264
10526,149,1801600,1,9,18,40,413,33520413
10527,17,1801700,5,9,18,40,430,33520430
10528,854,1801600,6,9,18,41,284,33521284
10529,0,1801600,6,9,18,41,284,33521284
10530,0,1801600,6,9,18,41,284,33521284
10531,0,1801600,6,9,18,41,284,33521284
10533,5,1801200,1,9,18,41,289,33521289
10534,2,1801200,4,9,18,41,291,33521291
10535,0,1801200,1,9,18,41,291,33521291
10536,5,1801200,2,9,18,41,296,33521296
10537,29,1801200,1,9,18,41,325,33521325
10538,1,1801200,1,9,18,41,326,33521326
10539,3,1801200,1,9,18,41,329,33521329
10540,24,1801200,1,9,18,41,353,33521353
10541,1,1801100,3,9,18,41,354,33521354
10542,9,1801100,1,9,18,41,363,33521363
10543,4,1801200,1,9,18,41,367,33521367
10544,40,1801100,1,9,18,41,407,33521407
10545,4,1801200,1,9,18,41,411,33521411
10546,209,1801300,1,9,18,41,620,33521620
10547,305,1801200,1,9,18,41,925,33521925
10548,57,1801200,1,9,18,41,982,33521982
10549,110,1801200,1,9,18,42,92,33522092
10550,163,1801200,1,9,18,42,255,33522255
10551,438,1801100,2,9,18,42,693,33522693
10552,1473,1801000,1,9,18,44,166,33524166
10553,1,1801000,4,9,18,44,167,33524167
10554,34,1801000,16,9,18,44,201,33524201
10555,107,1800900,1,9,18,44,308,33524308
10556,0,1800900,9,9,18,44,308,33524308
10557,0,1800900,1,9,18,44,308,33524308
10558,0,1800900,1,9,18,44,308,33524308
10559,0,1800900,6,9,18,44,308,33524308
10560,0,1800900,1,9,18,44,308,33524308
10561,67,1800900,1,9,18,44,375,33524375
10562,59,1800800,8,9,18,44,434,33524434
10563,347,1800800,2,9,18,44,781,33524781
10564,295,1800900,2,9,18,45,76,33525076
10565,31,1800900,10,9,18,45,107,33525107
10566,412,1800900,1,9,18,45,519,33525519
10567,11,1800800,1,9,18,45,530,33525530
10568,2319,1800800,1,9,18,47,849,33527849
10569,92,1800900,1,9,18,47,941,33527941
10570,372,1800900,5,9,18,48,313,33528313
10571,1311,1800900,2,9,18,49,624,33529624
10572,573,1800900,2,9,18,50,197,33530197
10573,523,1800900,2,9,18,50,720,33530720
10574,72,1800900,1,9,18,50,792,33530792
10575,279,1801000,2,9,18,51,71,33531071
10576,562,1800900,1,9,18,51,633,33531633
10577,153,1800900,1,9,18,51,786,33531786
10578,388,1801100,1,9,18,52,174,33532174
10579,578,1800900,1,9,18,52,752,33532752
10580,1275,1801100,6,9,18,54,27,33534027
10581,139,1801200,1,9,18,54,166,33534166
10582,1416,1801000,2,9,18,55,582,33535582
10583,292,1801000,1,9,18,55,874,33535874
10584,2601,1801000,1,9,18,58,475,33538475
10585,47,1801100,1,9,18,58,522,33538522
10586,202,1800900,1,9,18,58,724,33538724
10587,0,1800900,2,9,18,58,724,33538724
10588,0,1800900,2,9,18,58,724,33538724
10589,0,1800900,1,9,18,58,724,33538724
10590,1411,1800900,1,9,19,0,135,33540135
10591,1,1801000,1,9,19,0,136,33540136
10592,261,1801000,2,9,19,0,397,33540397
10593,29,1801000,2,9,19,0,426,33540426
10594,541,1800900,1,9,19,0,967,33540967
10595,944,1801000,2,9,19,1,911,33541911
10596,37,1800900,3,9,19,1,948,33541948
10597,895,1800900,1,9,19,2,843,33542843
10598,183,1800800,3,9,19,3,26,33543026
10599,174,1800800,1,9,19,3,200,33543200
10600,36,1800900,1,9,19,3,236,33543236
10601,51,1800800,3,9,19,3,287,33543287
10602,325,1800900,2,9,19,3,612,33543612
10603,0,1800800,4,9,19,3,612,33543612
10604,17,1800900,1,9,19,3,629,33543629
10605,53,1800900,2,9,19,3,682,33543682
10606,149,1800900,1,9,19,3,831,33543831
10607,774,1800900,1,9,19,4,605,33544605
10608,133,1801000,1,9,19,4,738,33544738
10609,75,1800900,1,9,19,4,813,33544813
10610,1351,1801000,3,9,19,6,164,33546164
10611,37,1801000,1,9,19,6,201,33546201
10612,3658,1801000,1,9,19,9,859,33549859
10613,148,1801000,2,9,19,10,7,33550007
10614,177,1801100,1,9,19,10,184,33550184
10615,288,1801000,1,9,19,10,472,33550472
10616,485,1800900,12,9,19,10,957,33550957
10617,2,1800900,1,9,19,10,959,33550959
10618,0,1800900,1,9,19,10,959,33550959
10619,84,1800800,1,9,19,11,43,33551043
10620,355,1800800,6,9,19,11,398,33551398
10621,0,1800700,19,9,19,11,398,33551398
10622,81,1800600,1,9,19,11,479,33551479
10623,6,1800600,1,9,19,11,485,33551485
10624,0,1800600,1,9,19,11,485,33551485
10625,24,1800600,2,9,19,11,509,33551509
10626,1,1800600,2,9,19,11,510,33551510
10627,4,1800600,2,9,19,11,514,33551514
10628,1,1800600,9,9,19,11,515,33551515
10629,2,1800500,1,9,19,11,517,33551517
10630,0,1800500,1,9,19,11,517,33551517
10631,0,1800500,1,9,19,11,517,33551517
10632,0,1800500,11,9,19,11,517,33551517
10633,3,1800400,2,9,19,11,520,33551520
10634,1,1800400,1,9,19,11,521,33551521
10635,12,1800400,1,9,19,11,533,33551533
10636,8,1800400,1,9,19,11,541,33551541
10637,17,1800500,1,9,19,11,558,33551558
10638,46,1800400,1,9,19,11,604,33551604
10639,0,1800400,1,9,19,11,604,33551604
10640,10,1800400,1,9,19,11,614,33551614
10641,4,1800400,1,9,19,11,618,33551618
10642,17,1800500,1,9,19,11,635,33551635
10643,12,1800400,4,9,19,11,647,33551647
10644,3,1800400,1,9,19,11,650,33551650
10645,28,1800400,4,9,19,11,678,33551678
10646,18,1800500,1,9,19,11,696,33551696
10647,14,1800300,5,9,19,11,710,33551710
10648,34,1800300,1,9,19,11,744,33551744
10649,29,1800300,1,9,19,11,773,33551773
10650,46,1800300,6,9,19,11,819,33551819
10652,23,1800200,2,9,19,11,842,33551842
10653,22,1800400,1,9,19,11,864,33551864
10654,3,1800400,1,9,19,11,867,33551867
10655,0,1800300,1,9,19,11,867,33551867
10656,3,1800300,1,9,19,11,870,33551870
10657,12,1800500,1,9,19,11,882,33551882
10658,21,1800300,1,9,19,11,903,33551903
10659,22,1800500,1,9,19,11,925,33551925
10660,18,1800500,2,9,19,11,943,33551943
10661,3,1800300,1,9,19,11,946,33551946
10662,45,1800500,1,9,19,11,991,33551991
10663,8,1800400,1,9,19,11,999,33551999
10664,591,1800500,1,9,19,12,590,33552590
10665,161,1800400,3,9,19,12,751,33552751
10666,464,1800600,1,9,19,13,215,33553215
10667,29,1800600,1,9,19,13,244,33553244
10668,142,1800600,1,9,19,13,386,33553386
10669,344,1800500,1,9,19,13,730,33553730
10670,224,1800600,1,9,19,13,954,33553954
10671,200,1800600,1,9,19,14,154,33554154
10672,0,1800500,1,9,19,14,154,33554154
10674,92,1800500,1,9,19,14,246,33554246
10675,126,1800600,1,9,19,14,372,33554372
10676,38,1800500,1,9,19,14,410,33554410
10677,117,1800400,2,9,19,14,527,33554527
10678,721,1800400,1,9,19,15,248,33555248
10679,133,1800500,1,9,19,15,381,33555381
10681,125,1800500,1,9,19,15,506,33555506
10682,949,1800500,1,9,19,16,455,33556455
10683,0,1800500,1,9,19,16,455,33556455
10684,0,1800500,2,9,19,16,455,33556455
10685,154,1800500,1,9,19,16,609,33556609
10686,39,1800600,1,9,19,16,648,33556648
10687,119,1800500,1,9,19,16,767,33556767
10688,709,1800400,2,9,19,17,476,33557476
10689,176,1800400,1,9,19,17,652,33557652
10690,131,1800500,1,9,19,17,783,33557783
10691,365,1800400,1,9,19,18,148,33558148
10692,747,1800400,3,9,19,18,895,33558895
10693,497,1800300,1,9,19,19,392,33559392
10694,145,1800200,3,9,19,19,537,33559537
10695,27,1800300,4,9,19,19,564,33559564
10697,106,1800300,2,9,19,19,670,33559670
10699,43,1800200,1,9,19,19,713,33559713
10700,599,1800300,1,9,19,20,312,33560312
10701,273,1800300,1,9,19,20,585,33560585
10702,198,1800300,1,9,19,20,783,33560783
10703,132,1800300,1,9,19,20,915,33560915
10704,43,1800300,1,9,19,20,958,33560958
10705,65,1800200,3,9,19,21,23,33561023
10706,238,1800300,1,9,19,21,261,33561261
10707,48,1800200,1,9,19,21,309,33561309
10708,160,1800300,1,9,19,21,469,33561469
10709,64,1800200,1,9,19,21,533,33561533
10710,99,1800200,1,9,19,21,632,33561632
10711,35,1800200,1,9,19,21,667,33561667
10712,115,1800200,1,9,19,21,782,33561782
10713,5,1800200,1,9,19,21,787,33561787
10714,102,1800200,3,9,19,21,889,33561889
10715,33,1800200,2,9,19,21,922,33561922
10716,170,1800200,1,9,19,22,92,33562092
10717,254,1800200,6,9,19,22,346,33562346
10718,0,1800200,1,9,19,22,346,33562346
10719,35,1800200,2,9,19,22,381,33562381
10720,284,1800100,1,9,19,22,665,33562665
10721,120,1800200,1,9,19,22,785,33562785
10723,0,1800300,1,9,19,22,785,33562785
10724,17,1800100,16,9,19,22,802,33562802
10726,72,1800000,2,9,19,22,874,33562874
10727,4,1800000,1,9,19,22,878,33562878
10728,8,1800000,2,9,19,22,886,33562886
10729,13,1800000,1,9,19,22,899,33562899
10730,6,1800000,1,9,19,22,905,33562905
10731,4,1800000,1,9,19,22,909,33562909
10732,10,1800000,1,9,19,22,919,33562919
10733,4,1800000,1,9,19,22,923,33562923
10734,0,1800000,1,9,19,22,923,33562923
10735,32,1799900,2,9,19,22,955,33562955
10736,1,1799900,1,9,19,22,956,33562956
10737,0,1799900,1,9,19,22,956,33562956
10738,1,1799800,2,9,19,22,957,33562957
10739,0,1799800,5,9,19,22,957,33562957
10740,1,1799800,1,9,19,22,958,33562958
10741,0,1799800,1,9,19,22,958,33562958
10742,0,1799800,4,9,19,22,958,33562958
10743,32,1799700,1,9,19,22,990,33562990
10744,6,1799700,1,9,19,22,996,33562996
10745,8,1799700,1,9,19,23,4,33563004
10746,44,1799800,1,9,19,23,48,33563048
10747,0,1799800,2,9,19,23,48,33563048
10748,3,1799800,1,9,19,23,51,33563051
10749,0,1799800,1,9,19,23,51,33563051
10751,52,1799800,1,9,19,23,103,33563103
10752,11,1799700,1,9,19,23,114,33563114
10753,35,1799700,2,9,19,23,149,33563149
10754,3,1799800,1,9,19,23,152,33563152
10755,23,1799700,1,9,19,23,175,33563175
10756,99,1799900,3,9,19,23,274,33563274
10757,53,1799800,2,9,19,23,327,33563327
10758,98,1799800,1,9,19,23,425,33563425
10759,463,1799800,2,9,19,23,888,33563888
10760,32,1799800,1,9,19,23,920,33563920
10762,199,1799700,2,9,19,24,119,33564119
10763,58,1799700,1,9,19,24,177,33564177
10765,69,1799600,4,9,19,24,246,33564246
10766,0,1799600,8,9,19,24,246,33564246
10767,5,1799500,1,9,19,24,251,33564251
10768,22,1799600,1,9,19,24,273,33564273
10769,78,1799600,3,9,19,24,351,33564351
10770,5,1799500,1,9,19,24,356,33564356
10771,51,1799600,1,9,19,24,407,33564407
10773,12,1799500,2,9,19,24,419,33564419
10774,47,1799700,1,9,19,24,466,33564466
10775,4,1799500,1,9,19,24,470,33564470
10776,20,1799500,1,9,19,24,490,33564490
10777,71,1799600,1,9,19,24,561,33564561
10778,66,1799500,1,9,19,24,627,33564627
10779,7,1799600,1,9,19,24,634,33564634
10780,29,1799600,1,9,19,24,663,33564663
10781,101,1799600,3,9,19,24,764,33564764
10782,132,1799500,5,9,19,24,896,33564896
10783,36,1799600,1,9,19,24,932,33564932
10784,32,1799600,1,9,19,24,964,33564964
10785,51,1799700,1,9,19,25,15,33565015
10786,22,1799600,1,9,19,25,37,33565037
10787,138,1799600,3,9,19,25,175,33565175
10789,130,1799600,1,9,19,25,305,33565305
10790,129,1799600,4,9,19,25,434,33565434
10791,37,1799500,1,9,19,25,471,33565471
10792,53,1799500,1,9,19,25,524,33565524
10793,184,1799700,1,9,19,25,708,33565708
10794,124,1799500,1,9,19,25,832,33565832
10795,92,1799700,2,9,19,25,924,33565924
10796,90,1799600,1,9,19,26,14,33566014
10797,148,1799500,1,9,19,26,162,33566162
10798,189,1799600,1,9,19,26,351,33566351
10799,370,1799500,1,9,19,26,721,33566721
10800,148,1799700,4,9,19,26,869,33566869
10801,21,1799600,2,9,19,26,890,33566890
10802,8,1799800,1,9,19,26,898,33566898
10803,252,1799800,2,9,19,27,150,33567150
10804,51,1799700,1,9,19,27,201,33567201
10805,166,1799900,1,9,19,27,367,33567367
10806,2,1799700,3,9,19,27,369,33567369
10807,201,1799700,1,9,19,27,570,33567570
10808,2,1799900,1,9,19,27,572,33567572
10809,172,1799800,1,9,19,27,744,33567744
10810,70,1799800,1,9,19,27,814,33567814
10811,195,1799800,1,9,19,28,9,33568009
10812,304,1799900,1,9,19,28,313,33568313
10813,568,1799900,1,9,19,28,881,33568881
10814,55,1799900,11,9,19,28,936,33568936
10815,73,1799900,2,9,19,29,9,33569009
10816,89,1799900,2,9,19,29,98,33569098
10817,3,1800100,1,9,19,29,101,33569101
10818,90,1800100,2,9,19,29,191,33569191
10819,143,1800000,11,9,19,29,334,33569334
10821,914,1800200,1,9,19,30,248,33570248
10822,251,1800100,1,9,19,30,499,33570499
10823,208,1800200,3,9,19,30,707,33570707
10825,304,1800300,1,9,19,31,11,33571011
10826,20,1800300,1,9,19,31,31,33571031
10827,13,1800400,1,9,19,31,44,33571044
10828,19,1800400,1,9,19,31,63,33571063
10829,41,1800500,1,9,19,31,104,33571104
10830,145,1800500,2,9,19,31,249,33571249
10831,168,1800300,1,9,19,31,417,33571417
10832,256,1800500,10,9,19,31,673,33571673
10833,494,1800500,4,9,19,32,167,33572167
10834,594,1800600,2,9,19,32,761,33572761
10835,0,1800600,2,9,19,32,761,33572761
10837,19,1800600,1,9,19,32,780,33572780
10838,147,1800700,1,9,19,32,927,33572927
10840,92,1800800,1,9,19,33,19,33573019
10841,138,1800800,1,9,19,33,157,33573157
10842,11,1800800,1,9,19,33,168,33573168
10843,1,1800600,1,9,19,33,169,33573169
10844,11,1800700,1,9,19,33,180,33573180
10845,219,1800600,1,9,19,33,399,33573399
10846,0,1800600,1,9,19,33,399,33573399
10847,1,1800500,1,9,19,33,400,33573400
10848,149,1800600,1,9,19,33,549,33573549
10849,165,1800700,3,9,19,33,714,33573714
10850,215,1800600,1,9,19,33,929,33573929
10851,223,1800700,1,9,19,34,152,33574152
10852,23,1800500,5,9,19,34,175,33574175
10853,326,1800700,4,9,19,34,501,33574501
10854,300,1800500,3,9,19,34,801,33574801
10855,496,1800400,1,9,19,35,297,33575297
10856,206,1800500,3,9,19,35,503,33575503
10857,136,1800600,1,9,19,35,639,33575639
10858,67,1800500,1,9,19,35,706,33575706
10859,343,1800400,1,9,19,36,49,33576049
10860,0,1800400,1,9,19,36,49,33576049
10861,452,1800500,2,9,19,36,501,33576501
10862,233,1800500,1,9,19,36,734,33576734
10863,475,1800500,4,9,19,37,209,33577209
10865,292,1800600,1,9,19,37,501,33577501
10866,125,1800400,4,9,19,37,626,33577626
10868,767,1800300,1,9,19,38,393,33578393
10869,391,1800300,2,9,19,38,784,33578784
10870,36,1800300,2,9,19,38,820,33578820
10871,559,1800400,4,9,19,39,379,33579379
10872,0,1800400,4,9,19,39,379,33579379
10874,45,1800400,2,9,19,39,424,33579424
10875,865,1800500,1,9,19,40,289,33580289
10876,90,1800400,1,9,19,40,379,33580379
10877,159,1800400,1,9,19,40,538,33580538
10878,226,1800400,1,9,19,40,764,33580764
10879,679,1800400,1,9,19,41,443,33581443
10880,391,1800400,1,9,19,41,834,33581834
10881,279,1800400,1,9,19,42,113,33582113
10882,218,1800400,1,9,19,42,331,33582331
10883,585,1800500,1,9,19,42,916,33582916
10884,195,1800600,1,9,19,43,111,33583111
10885,248,1800400,4,9,19,43,359,33583359
10886,0,1800400,4,9,19,43,359,33583359
10888,734,1800500,1,9,19,44,93,33584093
10889,264,1800300,4,9,19,44,357,33584357
10891,516,1800400,1,9,19,44,873,33584873
10892,194,1800300,2,9,19,45,67,33585067
10894,88,1800400,2,9,19,45,155,33585155
10895,144,1800400,2,9,19,45,299,33585299
10896,142,1800200,1,9,19,45,441,33585441
10897,0,1800400,1,9,19,45,441,33585441
10898,138,1800500,6,9,19,45,579,33585579
10900,53,1800400,1,9,19,45,632,33585632
10901,57,1800300,7,9,19,45,689,33585689
10903,1,1800300,1,9,19,45,690,33585690
10904,1,1800200,3,9,19,45,691,33585691
10905,568,1800400,1,9,19,46,259,33586259
10906,59,1800400,1,9,19,46,318,33586318
10907,39,1800500,1,9,19,46,357,33586357
10908,836,1800400,1,9,19,47,193,33587193
10909,363,1800400,1,9,19,47,556,33587556
10910,201,1800300,3,9,19,47,757,33587757
10911,607,1800300,2,9,19,48,364,33588364
10912,0,1800500,5,9,19,48,364,33588364
10913,792,1800300,1,9,19,49,156,33589156
10914,7,1800300,4,9,19,49,163,33589163
10915,323,1800300,5,9,19,49,486,33589486
10916,198,1800300,1,9,19,49,684,33589684
10917,2114,1800300,1,9,19,51,798,33591798
10918,30,1800300,1,9,19,51,828,33591828
10919,204,1800300,1,9,19,52,32,33592032
10920,1524,1800200,1,9,19,53,556,33593556
10921,84,1800300,1,9,19,53,640,33593640
10922,17,1800300,4,9,19,53,657,33593657
10923,350,1800300,1,9,19,54,7,33594007
10924,67,1800200,1,9,19,54,74,33594074
10925,584,1800400,6,9,19,54,658,33594658
10926,307,1800300,5,9,19,54,965,33594965
10927,1,1800300,1,9,19,54,966,33594966
10928,798,1800200,2,9,19,55,764,33595764
10929,759,1800400,8,9,19,56,523,33596523
10930,371,1800300,5,9,19,56,894,33596894
10931,316,1800400,1,9,19,57,210,33597210
10932,617,1800300,1,9,19,57,827,33597827
10933,884,1800200,1,9,19,58,711,33598711
10934,595,1800400,4,9,19,59,306,33599306
10935,746,1800500,9,9,20,0,52,33600052
10936,157,1800500,1,9,20,0,209,33600209
10937,28,1800400,2,9,20,0,237,33600237
10938,78,1800400,3,9,20,0,315,33600315
10939,186,1800400,1,9,20,0,501,33600501
10940,138,1800300,2,9,20,0,639,33600639
10941,15,1800300,1,9,20,0,654,33600654
10942,320,1800300,1,9,20,0,974,33600974
10943,104,1800500,5,9,20,1,78,33601078
10944,246,1800400,1,9,20,1,324,33601324
10946,374,1800500,1,9,20,1,698,33601698
10947,184,1800500,1,9,20,1,882,33601882
10948,38,1800300,1,9,20,1,920,33601920
10949,633,1800400,1,9,20,2,553,33602553
10950,23,1800300,1,9,20,2,576,33602576
10951,101,1800500,1,9,20,2,677,33602677
10952,393,1800400,1,9,20,3,70,33603070
10953,5,1800500,3,9,20,3,75,33603075
10954,185,1800400,1,9,20,3,260,33603260
10955,373,1800300,1,9,20,3,633,33603633
10956,1,1800300,1,9,20,3,634,33603634
10957,593,1800400,1,9,20,4,227,33604227
10958,345,1800500,1,9,20,4,572,33604572
10959,745,1800400,1,9,20,5,317,33605317
10960,56,1800500,1,9,20,5,373,33605373
10961,139,1800500,1,9,20,5,512,33605512
10962,268,1800400,4,9,20,5,780,33605780
10964,154,1800500,1,9,20,5,934,33605934
10965,452,1800300,1,9,20,6,386,33606386
10966,1,1800200,1,9,20,6,387,33606387
10967,0,1800200,2,9,20,6,387,33606387
10968,0,1800200,3,9,20,6,387,33606387
10969,123,1800300,1,9,20,6,510,33606510
10970,24,1800200,1,9,20,6,534,33606534
10971,1058,1800200,1,9,20,7,592,33607592
10972,763,1800300,1,9,20,8,355,33608355
10973,544,1800300,1,9,20,8,899,33608899
10974,132,1800200,1,9,20,9,31,33609031
10975,411,1800300,1,9,20,9,442,33609442
10976,546,1800300,1,9,20,9,988,33609988
10977,1469,1800300,1,9,20,11,457,33611457
10978,348,1800300,4,9,20,11,805,33611805
10979,14,1800200,1,9,20,11,819,33611819
10980,987,1800300,1,9,20,12,806,33612806
10981,180,1800300,1,9,20,12,986,33612986
10982,58,1800200,5,9,20,13,44,33613044
10983,173,1800300,2,9,20,13,217,33613217
10984,253,1800200,1,9,20,13,470,33613470
10985,339,1800200,9,9,20,13,809,33613809
10986,383,1800200,1,9,20,14,192,33614192
10987,483,1800200,1,9,20,14,675,33614675
10988,131,1800300,5,9,20,14,806,33614806
10989,440,1800200,13,9,20,15,246,33615246
10990,1,1800200,1,9,20,15,247,33615247
10991,0,1800200,8,9,20,15,247,33615247
10992,831,1800200,1,9,20,16,78,33616078
10993,1,1800200,1,9,20,16,79,33616079
10994,368,1800200,1,9,20,16,447,33616447
10995,820,1800200,4,9,20,17,267,33617267
10997,61,1800300,5,9,20,17,328,33617328
10998,138,1800200,1,9,20,17,466,33617466
10999,124,1800200,1,9,20,17,590,33617590
11000,148,1800100,5,9,20,17,738,33617738
11001,1,1800100,5,9,20,17,739,33617739
11002,10,1800200,1,9,20,17,749,33617749
11003,420,1800200,1,9,20,18,169,33618169
11004,145,1800200,1,9,20,18,314,33618314
11005,684,1800100,1,9,20,18,998,33618998
11006,268,1800200,2,9,20,19,266,33619266
11008,24,1800200,1,9,20,19,290,33619290
11009,837,1800100,2,9,20,20,127,33620127
11011,101,1800200,1,9,20,20,228,33620228
11012,121,1800100,1,9,20,20,349,33620349
11013,669,1800100,1,9,20,21,18,33621018
11014,382,1800100,1,9,20,21,400,33621400
11015,509,1800100,1,9,20,21,909,33621909
11016,317,1800200,1,9,20,22,226,33622226
11017,204,1800100,1,9,20,22,430,33622430
11018,141,1800100,1,9,20,22,571,33622571
11019,383,1800100,2,9,20,22,954,33622954
11020,309,1800000,1,9,20,23,263,33623263
11021,130,1800200,10,9,20,23,393,33623393
11022,74,1800200,1,9,20,23,467,33623467
11023,74,1800200,1,9,20,23,541,33623541
11024,363,1800200,3,9,20,23,904,33623904
11026,11,1800200,1,9,20,23,915,33623915
11027,59,1800300,4,9,20,23,974,33623974
11028,44,1800400,5,9,20,24,18,33624018
11029,0,1800400,1,9,20,24,18,33624018
11030,202,1800300,1,9,20,24,220,33624220
11031,1529,1800300,1,9,20,25,749,33625749
11032,13,1800300,1,9,20,25,762,33625762
11033,1,1800200,9,9,20,25,763,33625763
11035,158,1800100,1,9,20,25,921,33625921
11036,71,1800100,2,9,20,25,992,33625992
11037,0,1800000,1,9,20,25,992,33625992
11038,0,1800000,2,9,20,25,992,33625992
11039,0,1800000,1,9,20,25,992,33625992
11040,0,1800000,2,9,20,25,992,33625992
11041,27,1800100,1,9,20,26,19,33626019
11042,2148,1800100,1,9,20,28,167,33628167
11043,73,1800100,1,9,20,28,240,33628240
11044,0,1800100,1,9,20,28,240,33628240
11045,42,1800000,1,9,20,28,282,33628282
11046,1,1800000,5,9,20,28,283,33628283
11047,0,1800000,3,9,20,28,283,33628283
11048,0,1800000,11,9,20,28,283,33628283
11049,253,1800000,2,9,20,28,536,33628536
11051,641,1799900,2,9,20,29,177,33629177
11052,34,1800000,1,9,20,29,211,33629211
11053,82,1799900,1,9,20,29,293,33629293
11054,174,1799900,2,9,20,29,467,33629467
11055,72,1799900,2,9,20,29,539,33629539
11056,0,1799900,2,9,20,29,539,33629539
11058,80,1799700,1,9,20,29,619,33629619
11059,17,1799700,2,9,20,29,636,33629636
11060,582,1799700,1,9,20,30,218,33630218
11061,149,1799800,1,9,20,30,367,33630367
11062,163,1799700,1,9,20,30,530,33630530
11063,1388,1799700,1,9,20,31,918,33631918
11064,70,1799800,1,9,20,31,988,33631988
11065,0,1799800,1,9,20,31,988,33631988
11066,0,1799800,2,9,20,31,988,33631988
11067,13,1800000,1,9,20,32,1,33632001
11068,180,1799900,1,9,20,32,181,33632181
11069,472,1800000,1,9,20,32,653,33632653
11070,784,1800100,2,9,20,33,437,33633437
11071,36,1799900,1,9,20,33,473,33633473
11072,355,1800000,1,9,20,33,828,33633828
11073,243,1799900,1,9,20,34,71,33634071
